home_team,away_team,home1,home2,home3,home4,home5,home6,home7,home8,home9,home10,home11,away1,away2,away3,away4,away5,away6,away7,away8,away9,away10,away11,home_score,away_score,season
everton-fc,burnley-fc,Jordan Pickford,Leighton Baines,Michael Keane,Ashley Williams,Cuco Martina,Morgan Schneiderlin,Idrissa Gueye,Gylfi SigurÃ°sson,Nikola VlaÅ¡iÄ,Oumar Niasse,Dominic Calvert-Lewin,Nick Pope,Matthew Lowton,James Tarkowski,Ben Mee,Stephen Ward,Jack Cork,Robbie Brady,Jeff Hendrick,Steven Defour,Scott Arfield,Chris Wood,0.0,1.0,2018
everton-fc,chelsea-fc,Jordan Pickford,Michael Keane,Phil Jagielka,Cuco Martina,Jonjoe Kenny,Morgan Schneiderlin,Aaron Lennon,Idrissa Gueye,Gylfi SigurÃ°sson,Tom Davies,Dominic Calvert-Lewin,Thibaut Courtois,Antonio RÃ¼diger, Marcos Alonso,Andreas Christensen, Azpilicueta,N'Golo KantÃ©,TiemouÃ© Bakayoko,Victor Moses,Eden Hazard, Pedro, Willian,0.0,0.0,2018
everton-fc,crystal-palace,Jordan Pickford,Michael Keane,Eliaquim Mangala,Cuco Martina,SÃ©amus Coleman,Idrissa Gueye,Gylfi SigurÃ°sson,Tom Davies,Wayne Rooney,Theo Walcott,Oumar Niasse,Wayne Hennessey,Joel Ward,Patrick van Aanholt,James Tomkins,Timothy Fosu-Mensah,Luka MilivojeviÄ,Yohan Cabaye,Andros Townsend,James McArthur,Alexander SÃ¸rloth,Christian Benteke,3.0,1.0,2018
everton-fc,huddersfield-town,Jordan Pickford,Ashley Williams,Cuco Martina,Mason Holgate,Jonjoe Kenny,Aaron Lennon,Idrissa Gueye,Gylfi SigurÃ°sson,Tom Davies,Wayne Rooney,Dominic Calvert-Lewin,Jonas LÃ¶ssl,Tom Smith,Scott Malone,Mathias JÃ¸rgensen,Christopher Schindler,Aaron Mooy,Daniel Williams,Tom Ince,Elias Kachunga,Laurent Depoitre,Collin Quaner,2.0,0.0,2018
everton-fc,leicester-city,Jordan Pickford,Michael Keane,Phil Jagielka,Cuco Martina,SÃ©amus Coleman,Idrissa Gueye,Gylfi SigurÃ°sson,Tom Davies,Wayne Rooney,Theo Walcott,Oumar Niasse,Kasper Schmeichel,Ben Chilwell,Harry Maguire,Aleksandar DragoviÄ,Marc Albrighton,Daniel Amartey,Matty James,Wilfred Ndidi,Demarai Gray,Jamie Vardy,Shinji Okazaki,2.0,1.0,2018
everton-fc,liverpool-fc,Jordan Pickford,Leighton Baines,Michael Keane,Phil Jagielka,SÃ©amus Coleman,Morgan Schneiderlin,Yannick Bolasie,Tom Davies,Wayne Rooney,Theo Walcott,Cenk Tosun,Loris Karius,Nathaniel Clyne,Virgil van Dijk,Dejan Lovren,Ragnar Klavan,Georginio Wijnaldum,James Milner,Jordan Henderson,Sadio ManÃ©,Danny Ings,Dominic Solanke,0.0,0.0,2018
everton-fc,manchester-city,Jordan Pickford,Leighton Baines,Michael Keane,Phil Jagielka,SÃ©amus Coleman,Morgan Schneiderlin,Yannick Bolasie,Wayne Rooney,Theo Walcott,Cenk Tosun,Dominic Calvert-Lewin, Ederson,Kyle Walker,Vincent Kompany,Aymeric Laporte,NicolÃ¡s Otamendi,Kevin De Bruyne, David Silva, Fernandinho,Raheem Sterling,Leroy SanÃ©, Gabriel Jesus,1.0,3.0,2018
everton-fc,manchester-united,Jordan Pickford,Michael Keane,Ashley Williams,Cuco Martina,Mason Holgate,Morgan Schneiderlin,Yannick Bolasie,Tom Davies,Nikola VlaÅ¡iÄ,Wayne Rooney,Oumar Niasse, De Gea,Victor LindelÃ¶f,Phil Jones,Marcos Rojo,Luke Shaw,Paul Pogba, Mata,Jesse Lingard, Ander Herrera,Nemanja MatiÄ,Anthony Martial,0.0,2.0,2018
everton-fc,newcastle-united,Jordan Pickford,Leighton Baines,Michael Keane,Phil Jagielka,SÃ©amus Coleman,Morgan Schneiderlin,Yannick Bolasie,Idrissa Gueye,Wayne Rooney,Theo Walcott,Cenk Tosun,Martin DÃºbravka,Paul Dummett,Jamaal Lascelles,Florian Lejeune,DeAndre Yedlin,Jonjo Shelvey,Momo DiamÃ©,Matt Ritchie, Kenedy, Ayoze PÃ©rez,Islam Slimani,1.0,0.0,2018
everton-fc,southampton-fc,Jordan Pickford,Leighton Baines,Michael Keane,Phil Jagielka,SÃ©amus Coleman,Morgan Schneiderlin,Yannick Bolasie,Idrissa Gueye,Tom Davies,Nikola VlaÅ¡iÄ,Cenk Tosun,Alex McCarthy, CÃ©dric Soares,Maya Yoshida,Wesley Hoedt,Ryan Bertrand,Jan Bednarek,DuÅ¡an TadiÄ, Oriol Romeu,Mario Lemina,Pierre-Emile HÃ¸jbjerg,Charlie Austin,1.0,1.0,2018
everton-fc,stoke-city,Jordan Pickford,Leighton Baines,Michael Keane,Ashley Williams,Phil Jagielka,Morgan Schneiderlin,Idrissa Gueye,Davy Klaassen, Sandro,Wayne Rooney,Dominic Calvert-Lewin,Jack Butland,Erik Pieters,Kurt Zouma,Ryan Shawcross,Geoff Cameron,Joe Allen,Xherdan Shaqiri,Darren Fletcher,Saido Berahino,Mame Diouf, Bojan,1.0,0.0,2018
everton-fc,swansea-city,Jordan Pickford,Ashley Williams,Cuco Martina,Mason Holgate,Jonjoe Kenny,Morgan Schneiderlin,Aaron Lennon,Idrissa Gueye,Gylfi SigurÃ°sson,Wayne Rooney,Dominic Calvert-Lewin,Åukasz FabiaÅski,Alfie Mawson,Martin Olsson,Kyle Naughton,Federico FernÃ¡ndez,Leroy Fer,Tom Carroll, Roque Mesa,Wilfried Bony,Luciano Narsingh,Nathan Dyer,3.0,1.0,2018
everton-fc,tottenham-hotspur,Jordan Pickford,Leighton Baines,Michael Keane,Ashley Williams,Cuco Martina,Morgan Schneiderlin,Idrissa Gueye,Gylfi SigurÃ°sson,Davy Klaassen, Sandro,Wayne Rooney,Hugo Lloris,Kieran Trippier,Toby Alderweireld,Jan Vertonghen,Davinson SÃ¡nchez,Ben Davies,Eric Dier,Moussa Sissoko,Dele Alli,Christian Eriksen,Harry Kane,0.0,3.0,2018
everton-fc,watford-fc,Jordan Pickford,Leighton Baines,Michael Keane,Phil Jagielka,Jonjoe Kenny,Idrissa Gueye,Gylfi SigurÃ°sson,Tom Davies,Beni Baningime,Wayne Rooney,Oumar Niasse, Gomes,Miguel Britos,JosÃ© Holebas,Christian Kabasele,Tom Cleverley,Abdoulaye DoucourÃ©,Will Hughes, Kiko FemenÃ­a,AndrÃ© Carrillo, Richarlison,Andre Gray,3.0,2.0,2018
everton-fc,west-bromwich-albion,Jordan Pickford,Ashley Williams,Cuco Martina,Mason Holgate,Jonjoe Kenny,Morgan Schneiderlin,James McCarthy,Gylfi SigurÃ°sson,Nikola VlaÅ¡iÄ,Theo Walcott,Cenk Tosun,Ben Foster,Kieran Gibbs,Jonny Evans,Craig Dawson,Ahmed Hegazy,Matt Phillips,Chris Brunt,Gareth Barry,Grzegorz Krychowiak,SalomÃ³n RondÃ³n,Jay Rodriguez,1.0,1.0,2018
everton-fc,west-ham-united,Jordan Pickford,Ashley Williams,Cuco Martina,Mason Holgate,Jonjoe Kenny,Aaron Lennon,Idrissa Gueye,Gylfi SigurÃ°sson,Tom Davies,Wayne Rooney,Dominic Calvert-Lewin,Joe Hart,Winston Reid,Aaron Cresswell,Pablo Zabaleta,Angelo Ogbonna,Arthur Masuaku,Cheikhou KouyatÃ©,Manuel Lanzini, Pedro Obiang,Marko ArnautoviÄ,AndrÃ© Ayew,4.0,0.0,2018
huddersfield-town,afc-bournemouth,Jonas LÃ¶ssl,Scott Malone,Mathias JÃ¸rgensen,Christopher Schindler,Florent Hadergjonaj,Jonathan Hogg,Aaron Mooy,Rajiv van La Parra,Alex Pritchard,Tom Ince,Steve MouniÃ©,Asmir BegoviÄ,Simon Francis,Steve Cook,Nathan AkÃ©,Charlie Daniels,Dan Gosling,Lewis Cook,Junior Stanislas,Ryan Fraser,Callum Wilson,Jordon Ibe,4.0,1.0,2018
huddersfield-town,arsenal-fc,Jonas LÃ¶ssl,Terence Kongolo,Chris LÃ¶we,Mathias JÃ¸rgensen,Christopher Schindler,Florent Hadergjonaj,Jonathan Hogg,Aaron Mooy,Alex Pritchard,Tom Ince,Steve MouniÃ©,David Ospina,Rob Holding,Shkodran Mustafi, HÃ©ctor BellerÃ­n,Sead KolaÅ¡inac,Henrikh Mkhitaryan,Aaron Ramsey,Granit Xhaka,Alexandre Lacazette,Pierre-Emerick Aubameyang,Alex Iwobi,0.0,1.0,2018
huddersfield-town,brighton-hove-albion,Jonas LÃ¶ssl,Tom Smith,Chris LÃ¶we,Mathias JÃ¸rgensen,Christopher Schindler,Jonathan Hogg,Aaron Mooy,Tom Ince,Elias Kachunga,Collin Quaner,Steve MouniÃ©,Mathew Ryan, Bruno,Lewis Dunk,Ezequiel Schelotto,Shane Duffy,Markus Suttner,Dale Stephens,Pascal GroÃ,Davy PrÃ¶pper,Glenn Murray,Izzy Brown,2.0,0.0,2018
huddersfield-town,burnley-fc,Jonas LÃ¶ssl,Scott Malone,Mathias JÃ¸rgensen,Christopher Schindler,Florent Hadergjonaj,Jonathan Hogg,Aaron Mooy,Rajiv van La Parra,Tom Ince,Laurent Depoitre,Collin Quaner,Nick Pope,Charlie Taylor,Ben Mee,Phil Bardsley,Kevin Long,Jack Cork,Jeff Hendrick,Steven Defour,JÃ³hann GuÃ°mundsson,Scott Arfield,Ashley Barnes,0.0,0.0,2018
huddersfield-town,chelsea-fc,Jonas LÃ¶ssl,Tom Smith,Chris LÃ¶we,Mathias JÃ¸rgensen,Christopher Schindler,Jonathan Hogg,Aaron Mooy,Daniel Williams,Tom Ince,Elias Kachunga,Steve MouniÃ©,Thibaut Courtois,Antonio RÃ¼diger, Marcos Alonso,Andreas Christensen, Azpilicueta,N'Golo KantÃ©,TiemouÃ© Bakayoko,Victor Moses,Eden Hazard, Pedro, Willian,1.0,3.0,2018
huddersfield-town,crystal-palace,Jonas LÃ¶ssl,Scott Malone,Mathias JÃ¸rgensen,Christopher Schindler,Florent Hadergjonaj,Jonathan Hogg,Aaron Mooy,Alex Pritchard,Tom Ince,Collin Quaner,Steve MouniÃ©,Wayne Hennessey,Patrick van Aanholt,James Tomkins,Mamadou Sakho,Aaron Wan-Bissaka,Luka MilivojeviÄ,Andros Townsend,Jeffrey Schlupp,James McArthur,Wilfried Zaha,Christian Benteke,0.0,2.0,2018
huddersfield-town,everton-fc,Jonas LÃ¶ssl,Terence Kongolo,Mathias JÃ¸rgensen,Christopher Schindler,Florent Hadergjonaj,Jonathan Hogg,Aaron Mooy,Rajiv van La Parra,Alex Pritchard,Collin Quaner,Steve MouniÃ©,Jordan Pickford,Leighton Baines,Michael Keane,Phil Jagielka,SÃ©amus Coleman,Morgan Schneiderlin,Idrissa Gueye,Nikola VlaÅ¡iÄ,Wayne Rooney,Theo Walcott,Cenk Tosun,0.0,2.0,2018
huddersfield-town,leicester-city,Jonas LÃ¶ssl,Tom Smith,Chris LÃ¶we,Mathias JÃ¸rgensen,Christopher Schindler,Aaron Mooy,Abdelhamid Sabiri,Daniel Williams,Tom Ince,Elias Kachunga,Laurent Depoitre,Kasper Schmeichel,Danny Simpson,Ben Chilwell,Wes Morgan,Harry Maguire,Andy King,Marc Albrighton,Wilfred Ndidi,Riyad Mahrez,Kelechi Iheanacho,Jamie Vardy,1.0,1.0,2018
huddersfield-town,liverpool-fc,Jonas LÃ¶ssl,Terence Kongolo,Chris LÃ¶we,Mathias JÃ¸rgensen,Christopher Schindler,Florent Hadergjonaj,Jonathan Hogg,Philip Billing,Aaron Mooy,Laurent Depoitre,Steve MouniÃ©,Loris Karius,Dejan Lovren,Joe Gomez,Andrew Robertson,Joel Matip,James Milner,Jordan Henderson,Emre Can, Roberto Firmino,Mohamed Salah,Sadio ManÃ©,0.0,3.0,2018
huddersfield-town,manchester-city,Jonas LÃ¶ssl,Tom Smith,Scott Malone,Mathias JÃ¸rgensen,Christopher Schindler,Jonathan Hogg,Aaron Mooy,Rajiv van La Parra,Daniel Williams,Tom Ince,Laurent Depoitre, Ederson,Kyle Walker,Vincent Kompany,Fabian Delph,NicolÃ¡s Otamendi,Kevin De Bruyne, David Silva, Fernandinho,Raheem Sterling,Kun AgÃ¼ero,Leroy SanÃ©,1.0,2.0,2018
huddersfield-town,manchester-united,Jonas LÃ¶ssl,Tom Smith,Chris LÃ¶we,Mathias JÃ¸rgensen,Christopher Schindler,Jonathan Hogg,Aaron Mooy,Daniel Williams,Tom Ince,Elias Kachunga,Laurent Depoitre, De Gea,Phil Jones,Chris Smalling,Ashley Young,Antonio Valencia, Mata,Jesse Lingard, Ander Herrera,Nemanja MatiÄ,Romelu Lukaku,Anthony Martial,2.0,1.0,2018
huddersfield-town,newcastle-united,Jonas LÃ¶ssl,Tom Smith,Chris LÃ¶we,Mathias JÃ¸rgensen,Christopher Schindler,Philip Billing,Aaron Mooy,Rajiv van La Parra,Tom Ince,Elias Kachunga,Steve MouniÃ©,Rob Elliot,Ciaran Clark,Jamaal Lascelles,Chancel Mbemba, Manquillo,Matt Ritchie,Isaac Hayden, Ayoze PÃ©rez, Mikel Merino,Dwight Gayle,Christian Atsu,1.0,0.0,2018
huddersfield-town,southampton-fc,Jonas LÃ¶ssl,Tom Smith,Chris LÃ¶we,Mathias JÃ¸rgensen,Christopher Schindler,Philip Billing,Aaron Mooy,Rajiv van La Parra,Tom Ince,Elias Kachunga,Steve MouniÃ©,Fraser Forster, CÃ©dric Soares,Maya Yoshida,Ryan Bertrand,Jack Stephens,Steven Davis,DuÅ¡an TadiÄ, Oriol Romeu,Mario Lemina,Nathan Redmond,Manolo Gabbiadini,0.0,0.0,2018
huddersfield-town,stoke-city,Jonas LÃ¶ssl,Tom Smith,Chris LÃ¶we,Mathias JÃ¸rgensen,Christopher Schindler,Jonathan Hogg,Aaron Mooy,Rajiv van La Parra,Tom Ince,Collin Quaner,Steve MouniÃ©,Jack Butland,Kevin Wimmer,Kurt Zouma,Ryan Shawcross,Geoff Cameron,Thomas Edwards,Joe Allen,Xherdan Shaqiri,Darren Fletcher,Eric Maxim Choupo-Moting,Peter Crouch,1.0,1.0,2018
huddersfield-town,swansea-city,Jonas LÃ¶ssl,Scott Malone,Mathias JÃ¸rgensen,Christopher Schindler,Florent Hadergjonaj,Jonathan Hogg,Aaron Mooy,Rajiv van La Parra,Alex Pritchard,Tom Ince,Steve MouniÃ©,Åukasz FabiaÅski,Mike van der Hoorn,Alfie Mawson,Martin Olsson,Kyle Naughton,Federico FernÃ¡ndez,Sung-yueng Ki,Sam Clucas,Andy King,Jordan Ayew,AndrÃ© Ayew,0.0,0.0,2018
huddersfield-town,tottenham-hotspur,Jonas LÃ¶ssl,Tom Smith,Chris LÃ¶we,Mathias JÃ¸rgensen,Christopher Schindler,Jonathan Hogg,Aaron Mooy,Rajiv van La Parra,Tom Ince,Elias Kachunga,Laurent Depoitre,Hugo Lloris,Kieran Trippier,Toby Alderweireld,Jan Vertonghen,Davinson SÃ¡nchez,Ben Davies,Harry Winks,Eric Dier,Dele Alli,Christian Eriksen,Harry Kane,0.0,4.0,2018
huddersfield-town,watford-fc,Jonas LÃ¶ssl,Terence Kongolo,Mathias JÃ¸rgensen,Christopher Schindler,Florent Hadergjonaj,Jonathan Hogg,Aaron Mooy,Rajiv van La Parra,Alex Pritchard,Collin Quaner,Steve MouniÃ©,Orestis Karnezis,Daryl Janmaat,Sebastian PrÃ¶dl,Adrian Mariappa,Craig Cathcart,Abdoulaye DoucourÃ©,Will Hughes, Kiko FemenÃ­a,Ãtienne Capoue,Roberto Pereyra,Troy Deeney,1.0,0.0,2018
huddersfield-town,west-bromwich-albion,Jonas LÃ¶ssl,Scott Malone,Mathias JÃ¸rgensen,Christopher Schindler,Florent Hadergjonaj,Jonathan Hogg,Aaron Mooy,Rajiv van La Parra,Tom Ince,Elias Kachunga,Laurent Depoitre,Ben Foster,Allan Nyom,Kieran Gibbs,Jonny Evans,Gareth McAuley,Ahmed Hegazy,Jake Livermore,Gareth Barry,Grzegorz Krychowiak,Hal Robson-Kanu,Jay Rodriguez,1.0,0.0,2018
huddersfield-town,west-ham-united,Jonas LÃ¶ssl,Tom Smith,Scott Malone,Mathias JÃ¸rgensen,Christopher Schindler,Jonathan Hogg,Aaron Mooy,Rajiv van La Parra,Joe Lolley,Tom Ince,Laurent Depoitre, AdriÃ¡n,Aaron Cresswell,Pablo Zabaleta,James Collins,Angelo Ogbonna,Arthur Masuaku,Cheikhou KouyatÃ©,Manuel Lanzini, Pedro Obiang,Mark Noble,Marko ArnautoviÄ,1.0,4.0,2018
leicester-city,afc-bournemouth,Kasper Schmeichel,Wes Morgan,Harry Maguire,Christian Fuchs,Marc Albrighton, Adrien Silva,Daniel Amartey,Matty James,Wilfred Ndidi,Riyad Mahrez,Jamie Vardy,Asmir BegoviÄ,Simon Francis,Steve Cook,Nathan AkÃ©,Charlie Daniels,Adam Smith,Dan Gosling,Lewis Cook,Junior Stanislas,Callum Wilson,Joshua King,1.0,1.0,2018
leicester-city,arsenal-fc,Eldin JakupoviÄ,Danny Simpson,Wes Morgan,Harry Maguire,Christian Fuchs, Adrien Silva,Riyad Mahrez,Hamza Choudhury,Kelechi Iheanacho,Jamie Vardy,FoussÃ©ni DiabatÃ©,Petr Äech,Rob Holding,Konstantinos Mavropanos,Sead KolaÅ¡inac,Henrikh Mkhitaryan,Aaron Ramsey,Granit Xhaka,Ainsley Maitland-Niles,Pierre-Emerick Aubameyang,Alex Iwobi,Danny Welbeck,3.0,1.0,2018
leicester-city,brighton-hove-albion,Kasper Schmeichel,Danny Simpson,Wes Morgan,Harry Maguire,Christian Fuchs,Marc Albrighton,Matty James,Wilfred Ndidi,Riyad Mahrez,Jamie Vardy,Shinji Okazaki,Mathew Ryan, Bruno,Lewis Dunk,Shane Duffy,Markus Suttner,Dale Stephens,Pascal GroÃ,Solomon March,Davy PrÃ¶pper,Jamie Murphy,Glenn Murray,2.0,0.0,2018
leicester-city,burnley-fc,Kasper Schmeichel,Danny Simpson,Ben Chilwell,Wes Morgan,Harry Maguire,Marc Albrighton, Iborra,Wilfred Ndidi,Riyad Mahrez,Demarai Gray,Jamie Vardy,Nick Pope,James Tarkowski,Ben Mee,Stephen Ward,Phil Bardsley,Jack Cork,Robbie Brady,Jeff Hendrick,Steven Defour,JÃ³hann GuÃ°mundsson,Chris Wood,1.0,0.0,2018
leicester-city,chelsea-fc,Kasper Schmeichel,Danny Simpson,Wes Morgan,Harry Maguire,Christian Fuchs,Marc Albrighton,Matty James,Wilfred Ndidi,Riyad Mahrez,Jamie Vardy,Islam Slimani,Thibaut Courtois,Antonio RÃ¼diger, Marcos Alonso, Azpilicueta, David Luiz, Cesc FÃ bregas,N'Golo KantÃ©,TiemouÃ© Bakayoko,Victor Moses, Morata, Pedro,1.0,2.0,2018
leicester-city,crystal-palace,Kasper Schmeichel,Danny Simpson,Ben Chilwell,Wes Morgan,Harry Maguire,Marc Albrighton, Iborra,Wilfred Ndidi,Riyad Mahrez,Demarai Gray,Jamie Vardy,Julian Speroni,James Tomkins,Scott Dann,Martin Kelly,Yohan Cabaye,Ruben Loftus-Cheek,Andros Townsend,Jeffrey Schlupp,James McArthur,Wilfried Zaha,Christian Benteke,0.0,3.0,2018
leicester-city,everton-fc,Kasper Schmeichel,Danny Simpson,Ben Chilwell,Wes Morgan,Harry Maguire,Christian Fuchs, Iborra,Wilfred Ndidi,Riyad Mahrez,Demarai Gray,Jamie Vardy,Jordan Pickford,Leighton Baines,Ashley Williams,Phil Jagielka,Jonjoe Kenny,Aaron Lennon,Idrissa Gueye,Tom Davies,Wayne Rooney,Kevin Mirallas,Dominic Calvert-Lewin,2.0,0.0,2018
leicester-city,huddersfield-town,Kasper Schmeichel,Wes Morgan,Harry Maguire,Christian Fuchs,Marc Albrighton,Daniel Amartey,Matty James,Wilfred Ndidi,Riyad Mahrez,Islam Slimani,Shinji Okazaki,Jonas LÃ¶ssl,Tom Smith,Chris LÃ¶we,Mathias JÃ¸rgensen,Christopher Schindler,Aaron Mooy,Rajiv van La Parra,Joe Lolley,Daniel Williams,Tom Ince,Steve MouniÃ©,3.0,0.0,2018
leicester-city,liverpool-fc,Kasper Schmeichel,Danny Simpson,Ben Chilwell,Wes Morgan,Harry Maguire,Andy King,Marc Albrighton,Wilfred Ndidi,Riyad Mahrez,Jamie Vardy,Shinji Okazaki,Simon Mignolet,Dejan Lovren,Joe Gomez, Alberto Moreno,Joel Matip,Georginio Wijnaldum, Coutinho,Jordan Henderson,Emre Can, Roberto Firmino,Mohamed Salah,2.0,3.0,2018
leicester-city,manchester-city,Kasper Schmeichel,Danny Simpson,Wes Morgan,Harry Maguire,Christian Fuchs,Marc Albrighton, Iborra,Wilfred Ndidi,Riyad Mahrez,Demarai Gray,Jamie Vardy, Ederson,Kyle Walker,Vincent Kompany,John Stones,Fabian Delph,Kevin De Bruyne, David Silva, Fernandinho,Raheem Sterling,Leroy SanÃ©, Gabriel Jesus,0.0,2.0,2018
leicester-city,manchester-united,Kasper Schmeichel,Danny Simpson,Wes Morgan,Harry Maguire,Christian Fuchs,Marc Albrighton, Iborra,Wilfred Ndidi,Riyad Mahrez,Demarai Gray,Jamie Vardy, De Gea,Victor LindelÃ¶f,Phil Jones,Chris Smalling,Ashley Young,Paul Pogba, Mata,Jesse Lingard,Nemanja MatiÄ,Romelu Lukaku,Anthony Martial,2.0,2.0,2018
leicester-city,newcastle-united,Kasper Schmeichel,Danny Simpson,Ben Chilwell,Wes Morgan,Harry Maguire,Marc Albrighton, Adrien Silva, Iborra,Riyad Mahrez,Jamie Vardy,FoussÃ©ni DiabatÃ©,Martin DÃºbravka,Paul Dummett,Jamaal Lascelles,Florian Lejeune,DeAndre Yedlin,Jonjo Shelvey,Momo DiamÃ©,Matt Ritchie, Kenedy, Ayoze PÃ©rez,Dwight Gayle,1.0,2.0,2018
leicester-city,southampton-fc,Ben Hamer,Ben Chilwell,Harry Maguire,Aleksandar DragoviÄ,Marc Albrighton, Adrien Silva,Wilfred Ndidi,Riyad Mahrez,Demarai Gray,Kelechi Iheanacho,Jamie Vardy,Alex McCarthy, CÃ©dric Soares,Maya Yoshida,Wesley Hoedt,Ryan Bertrand,Jan Bednarek,DuÅ¡an TadiÄ, Oriol Romeu,James Ward-Prowse,Pierre-Emile HÃ¸jbjerg,Shane Long,0.0,0.0,2018
leicester-city,stoke-city,Kasper Schmeichel,Danny Simpson,Ben Chilwell,Wes Morgan,Harry Maguire,Marc Albrighton,Matty James,Wilfred Ndidi,Riyad Mahrez,Demarai Gray,Jamie Vardy,Jack Butland,Moritz Bauer,Kurt Zouma,Bruno Martins Indi,Geoff Cameron,Kostas Stafylidis,Joe Allen,Xherdan Shaqiri,Papa N'Diaye,Eric Maxim Choupo-Moting,Mame Diouf,1.0,1.0,2018
leicester-city,swansea-city,Kasper Schmeichel,Danny Simpson,Harry Maguire,Aleksandar DragoviÄ,Christian Fuchs,Marc Albrighton, Adrien Silva,Wilfred Ndidi,Kelechi Iheanacho,Jamie Vardy,FoussÃ©ni DiabatÃ©,Åukasz FabiaÅski,Mike van der Hoorn,Alfie Mawson,Martin Olsson,Kyle Naughton,Federico FernÃ¡ndez,Sung-yueng Ki,Leroy Fer,Sam Clucas,Nathan Dyer,Jordan Ayew,1.0,1.0,2018
leicester-city,tottenham-hotspur,Kasper Schmeichel,Danny Simpson,Ben Chilwell,Wes Morgan,Harry Maguire,Marc Albrighton, Iborra,Wilfred Ndidi,Riyad Mahrez,Jamie Vardy,Shinji Okazaki,Hugo Lloris,Danny Rose,Jan Vertonghen,Davinson SÃ¡nchez,Serge Aurier,Eric Dier,Moussa Sissoko,Mousa DembÃ©lÃ©,Dele Alli,Christian Eriksen,Harry Kane,2.0,1.0,2018
leicester-city,watford-fc,Kasper Schmeichel,Ben Chilwell,Harry Maguire,Aleksandar DragoviÄ,Marc Albrighton,Daniel Amartey,Matty James,Wilfred Ndidi,Riyad Mahrez,Jamie Vardy,Shinji Okazaki,Orestis Karnezis,Daryl Janmaat,Molla WaguÃ©,Marvin Zeegelaar,Christian Kabasele,Abdoulaye DoucourÃ©,Ben Watson,AndrÃ© Carrillo,Roberto Pereyra,Troy Deeney, Richarlison,2.0,0.0,2018
leicester-city,west-bromwich-albion,Kasper Schmeichel,Danny Simpson,Wes Morgan,Harry Maguire,Christian Fuchs,Marc Albrighton, Iborra,Wilfred Ndidi,Riyad Mahrez,Kelechi Iheanacho,Jamie Vardy,Boaz Myhill,Kieran Gibbs,Jonny Evans,Craig Dawson,Ahmed Hegazy,Jake Livermore,Gareth Barry,Grzegorz Krychowiak,SalomÃ³n RondÃ³n,Jay Rodriguez,Nacer Chadli,1.0,1.0,2018
leicester-city,west-ham-united,Ben Hamer,Wes Morgan,Harry Maguire,Christian Fuchs,Yohan Benalouane, Adrien Silva, Iborra,Riyad Mahrez,Hamza Choudhury,Jamie Vardy,FoussÃ©ni DiabatÃ©, AdriÃ¡n,Aaron Cresswell,Pablo Zabaleta,Angelo Ogbonna,Arthur Masuaku,Declan Rice,Cheikhou KouyatÃ©,Manuel Lanzini,Mark Noble, JoÃ£o MÃ¡rio,Marko ArnautoviÄ,0.0,2.0,2018
liverpool-fc,afc-bournemouth,Loris Karius,Virgil van Dijk,Dejan Lovren,Andrew Robertson,Trent Alexander-Arnold,Georginio Wijnaldum,Jordan Henderson,Alex Oxlade-Chamberlain, Roberto Firmino,Mohamed Salah,Sadio ManÃ©,Asmir BegoviÄ,Simon Francis,Steve Cook,Nathan AkÃ©,Charlie Daniels,Dan Gosling,Lewis Cook,Ryan Fraser,Joshua King,Jermain Defoe,Jordon Ibe,3.0,0.0,2018
liverpool-fc,arsenal-fc,Loris Karius,Dejan Lovren,Joe Gomez, Alberto Moreno,Joel Matip,Georginio Wijnaldum,Jordan Henderson,Emre Can, Roberto Firmino,Mohamed Salah,Sadio ManÃ©,Petr Äech,Laurent Koscielny,Rob Holding, Nacho Monreal, HÃ©ctor BellerÃ­n,Aaron Ramsey,Mesut Ãzil,Granit Xhaka,Alexis SÃ¡nchez,Alex Oxlade-Chamberlain,Danny Welbeck,4.0,0.0,2018
liverpool-fc,brighton-hove-albion,Loris Karius,Virgil van Dijk,Dejan Lovren,Andrew Robertson,Trent Alexander-Arnold,Georginio Wijnaldum,Jordan Henderson, Roberto Firmino,Mohamed Salah,Sadio ManÃ©,Dominic Solanke,Mathew Ryan,GaÃ«tan Bong,Lewis Dunk,Ezequiel Schelotto,Shane Duffy,Dale Stephens,Biram Kayal,Anthony Knockaert,Solomon March,Davy PrÃ¶pper,JÃ¼rgen Locadia,4.0,0.0,2018
liverpool-fc,burnley-fc,Simon Mignolet,Ragnar Klavan,Andrew Robertson,Joel Matip,Trent Alexander-Arnold,James Milner, Coutinho,Emre Can, Roberto Firmino,Mohamed Salah,Daniel Sturridge,Nick Pope,Matthew Lowton,James Tarkowski,Ben Mee,Stephen Ward,Jack Cork,Robbie Brady,Steven Defour,JÃ³hann GuÃ°mundsson,Scott Arfield,Chris Wood,1.0,1.0,2018
liverpool-fc,chelsea-fc,Simon Mignolet,Joe Gomez,Ragnar Klavan, Alberto Moreno,Joel Matip,James Milner, Coutinho,Jordan Henderson,Alex Oxlade-Chamberlain,Mohamed Salah,Daniel Sturridge,Thibaut Courtois, Marcos Alonso,Davide Zappacosta,Gary Cahill,Andreas Christensen, Azpilicueta,Danny Drinkwater,N'Golo KantÃ©,TiemouÃ© Bakayoko, Morata,Eden Hazard,1.0,1.0,2018
