home_team,away_team,home1,home2,home3,home4,home5,home6,home7,home8,home9,home10,home11,away1,away2,away3,away4,away5,away6,away7,away8,away9,away10,away11,home_score,away_score,season
leicester-city,newcastle-united,Kasper Schmeichel,Wes Morgan,Robert Huth,Danny Simpson,Christian Fuchs,Danny Drinkwater,Marc Albrighton,N'Golo KantÃ©,Riyad Mahrez,Jamie Vardy,Shinji Okazaki,Rob Elliot,Jamaal Lascelles,Daryl Janmaat,Steven Taylor,Jack Colback,Georginio Wijnaldum,Moussa Sissoko,Vurnon Anita,Jonjo Shelvey, Ayoze PÃ©rez,Aleksandar MitroviÄ,1.0,0.0,2016
leicester-city,norwich-city,Kasper Schmeichel,Wes Morgan,Robert Huth,Daniel Amartey,Christian Fuchs,Danny Drinkwater,Marc Albrighton,N'Golo KantÃ©,Riyad Mahrez,Jamie Vardy,Shinji Okazaki,John Ruddy,Russell Martin,Robbie Brady,Timm Klose,Ryan Bennett, Ivo Pinto,Jonny Howson,Nathan Redmond,Alexander Tettey,Steven Naismith,Cameron Jerome,1.0,0.0,2016
leicester-city,southampton-fc,Kasper Schmeichel,Wes Morgan,Robert Huth,Danny Simpson,Christian Fuchs,Danny Drinkwater,Marc Albrighton,N'Golo KantÃ©,Riyad Mahrez,Jamie Vardy,Shinji Okazaki,Fraser Forster, CÃ©dric Soares, JosÃ© Fonte,Virgil van Dijk,Ryan Bertrand,Matt Targett,Jordy Clasie,Steven Davis,Victor Wanyama,Sadio ManÃ©,Graziano PellÃ¨,1.0,0.0,2016
leicester-city,stoke-city,Kasper Schmeichel,Wes Morgan,Robert Huth,Danny Simpson,Christian Fuchs,Danny Drinkwater,Marc Albrighton,N'Golo KantÃ©,Riyad Mahrez,Jamie Vardy,Shinji Okazaki,Jack Butland,Erik Pieters,Glen Johnson,Ryan Shawcross,Philipp Wollscheid,Glenn Whelan,Ibrahim Afellay,Xherdan Shaqiri, Joselu,Mame Diouf,Jon Walters,3.0,0.0,2016
leicester-city,sunderland-afc,Kasper Schmeichel,Ritchie De Laet,Wes Morgan,Robert Huth,Jeffrey Schlupp,Danny Drinkwater,Andy King,Marc Albrighton,Riyad Mahrez,Jamie Vardy,Shinji Okazaki,Costel Pantilimon,Billy Jones,Patrick van Aanholt,YounÃ¨s Kaboul,SebastiÃ¡n Coates,Lee Cattermole,Sebastian Larsson,Jack Rodwell,Adam Johnson,Jeremain Lens,Jermain Defoe,4.0,2.0,2016
leicester-city,swansea-city,Kasper Schmeichel,Wes Morgan,Robert Huth,Jeffrey Schlupp,Danny Simpson,Christian Fuchs,Danny Drinkwater,N'Golo KantÃ©,Riyad Mahrez,Shinji Okazaki,Leonardo Ulloa,Åukasz FabiaÅski,Neil Taylor,Ashley Williams, Ãngel Rangel,Federico FernÃ¡ndez,Leon Britton,Leroy Fer,Gylfi SigurÃ°sson,Jack Cork,AndrÃ© Ayew,Wayne Routledge,4.0,0.0,2016
leicester-city,tottenham-hotspur,Kasper Schmeichel,Ritchie De Laet,Wes Morgan,Robert Huth,Jeffrey Schlupp,Danny Drinkwater,Andy King,Marc Albrighton,Riyad Mahrez,Jamie Vardy,Shinji Okazaki,Hugo Lloris,Kyle Walker,Toby Alderweireld,Jan Vertonghen,Ben Davies,Ryan Mason,Eric Dier,Mousa DembÃ©lÃ©,Harry Kane,Ãrik Lamela,Nacer Chadli,1.0,1.0,2016
leicester-city,watford-fc,Kasper Schmeichel,Wes Morgan,Robert Huth,Jeffrey Schlupp,Danny Simpson,Christian Fuchs,Danny Drinkwater,Marc Albrighton,N'Golo KantÃ©,Riyad Mahrez,Jamie Vardy, Gomes,Allan Nyom,Miguel Britos,Craig Cathcart,Nathan AkÃ©,Ikechi Anya,Almen Abdi,Ben Watson,Ãtienne Capoue,Troy Deeney,Odion Ighalo,2.0,1.0,2016
leicester-city,west-bromwich-albion,Kasper Schmeichel,Wes Morgan,Robert Huth,Danny Simpson,Christian Fuchs,Danny Drinkwater,Andy King,Marc Albrighton,Riyad Mahrez,Jamie Vardy,Shinji Okazaki,Ben Foster,Jonas Olsson,James Chester,Gareth McAuley,Craig Dawson,Claudio Yacob,Craig Gardner,Darren Fletcher,StÃ©phane SessÃ¨gnon,Saido Berahino,SalomÃ³n RondÃ³n,2.0,2.0,2016
leicester-city,west-ham-united,Kasper Schmeichel,Wes Morgan,Robert Huth,Danny Simpson,Christian Fuchs,Danny Drinkwater,Marc Albrighton,N'Golo KantÃ©,Riyad Mahrez,Jamie Vardy,Shinji Okazaki, AdriÃ¡n,Winston Reid,Aaron Cresswell,Angelo Ogbonna,Cheikhou KouyatÃ©, Pedro Obiang,Mark Noble,Dimitri Payet,Michail Antonio,Victor Moses,Emmanuel Emenike,2.0,2.0,2016
liverpool-fc,afc-bournemouth,Simon Mignolet,Nathaniel Clyne,Dejan Lovren,Joe Gomez,Martin Å krtel,James Milner, Coutinho,Jordan Henderson,Adam Lallana,Christian Benteke,Jordon Ibe,Artur Boruc,Simon Francis,Steve Cook,Tommy Elphick,Charlie Daniels,Andrew Surman,Matt Ritchie,Eunan O'Kane,Max Gradel,Callum Wilson,Joshua King,1.0,0.0,2016
liverpool-fc,arsenal-fc,Simon Mignolet,Nathaniel Clyne,Kolo TourÃ©,Mamadou Sakho, Alberto Moreno,James Milner,Jordan Henderson,Adam Lallana,Emre Can, Roberto Firmino,Jordon Ibe,Petr Äech,Per Mertesacker,Laurent Koscielny, Nacho Monreal, HÃ©ctor BellerÃ­n,Mesut Ãzil,Aaron Ramsey,Mathieu Flamini,Olivier Giroud,Theo Walcott,Joel Campbell,3.0,3.0,2016
liverpool-fc,aston-villa,Simon Mignolet,Nathaniel Clyne,Mamadou Sakho, Alberto Moreno,Martin Å krtel,James Milner, Coutinho, Lucas Leiva,Emre Can,Daniel Sturridge,Danny Ings,Brad Guzan,Micah Richards,Joleon Lescott,Alan Hutton,Jordan Amavi,Idrissa Gueye,Scott Sinclair,Ashley Westwood,Carlos SÃ¡nchez,Jack Grealish,Rudy Gestede,3.0,2.0,2016
liverpool-fc,chelsea-fc,Simon Mignolet,Nathaniel Clyne,Kolo TourÃ©,Dejan Lovren, Alberto Moreno,James Milner, Coutinho,Adam Lallana,Emre Can, Roberto Firmino,Daniel Sturridge,Asmir BegoviÄ,Abdul Rahman Baba,Gary Cahill, Azpilicueta, Cesc FÃ bregas,John Mikel,Nemanja MatiÄ, Willian,Eden Hazard,Bertrand TraorÃ©, Pedro,1.0,1.0,2016
liverpool-fc,crystal-palace,Simon Mignolet,Nathaniel Clyne,Mamadou Sakho, Alberto Moreno,Martin Å krtel, Coutinho,Adam Lallana, Lucas Leiva,Emre Can,Christian Benteke,Jordon Ibe,Wayne Hennessey,Scott Dann,Pape SouarÃ©,Damien Delaney,Martin Kelly,Yohan Cabaye,Yannick Bolasie,James McArthur,Bakary Sako,Jason Puncheon,Wilfried Zaha,1.0,2.0,2016
liverpool-fc,everton-fc,Simon Mignolet,Nathaniel Clyne,Dejan Lovren,Mamadou Sakho, Alberto Moreno,James Milner, Coutinho,Adam Lallana, Lucas Leiva, Roberto Firmino,Divock Origi, Joel,Leighton Baines,John Stones,Bryan Oviedo,Ramiro Funes Mori,Aaron Lennon,James McCarthy,Gareth Barry,Ross Barkley,Romelu Lukaku,Kevin Mirallas,4.0,0.0,2016
liverpool-fc,leicester-city,Simon Mignolet,Nathaniel Clyne,Dejan Lovren,Mamadou Sakho, Alberto Moreno, Coutinho,Jordan Henderson,Adam Lallana,Emre Can, Roberto Firmino,Divock Origi,Kasper Schmeichel,Wes Morgan,Robert Huth,Danny Simpson,Christian Fuchs,Andy King,Marc Albrighton,N'Golo KantÃ©,Riyad Mahrez,Jamie Vardy,Shinji Okazaki,1.0,0.0,2016
liverpool-fc,manchester-city,Simon Mignolet,Nathaniel Clyne,Kolo TourÃ©,Dejan Lovren,Jon Flanagan,James Milner,Jordan Henderson,Adam Lallana,Emre Can, Roberto Firmino,Divock Origi,Joe Hart,Vincent Kompany,Pablo Zabaleta,GaÃ«l Clichy,NicolÃ¡s Otamendi, Fernando, JesÃºs Navas, David Silva, Fernandinho,Raheem Sterling,Kun AgÃ¼ero,3.0,0.0,2016
liverpool-fc,manchester-united,Simon Mignolet,Nathaniel Clyne,Kolo TourÃ©,Mamadou Sakho, Alberto Moreno,James Milner,Jordan Henderson,Adam Lallana, Lucas Leiva,Emre Can, Roberto Firmino, De Gea,Chris Smalling,Daley Blind,Matteo Darmian,Ashley Young, Ander Herrera,Marouane Fellaini,Morgan Schneiderlin,Jesse Lingard,Anthony Martial,Wayne Rooney,0.0,1.0,2016
liverpool-fc,newcastle-united,Simon Mignolet,Kolo TourÃ©,Dejan Lovren, Alberto Moreno,Connor Randall,James Milner,Adam Lallana,Joe Allen,Kevin Stewart, Roberto Firmino,Daniel Sturridge,Karl Darlow,Paul Dummett,Jamaal Lascelles,Chancel Mbemba,Jack Colback,Moussa Sissoko,Vurnon Anita, Ayoze PÃ©rez,Cheick TiotÃ©,Andros Townsend,Papiss Demba CissÃ©,2.0,2.0,2016
liverpool-fc,norwich-city,Simon Mignolet,Nathaniel Clyne,Mamadou Sakho, Alberto Moreno,Martin Å krtel,James Milner, Coutinho, Lucas Leiva,Emre Can,Christian Benteke,Daniel Sturridge,John Ruddy,Steven Whittaker,Russell Martin,SÃ©bastien Bassong,Robbie Brady,Jonny Howson,Matthew Jarvis,Graham Dorrans,Nathan Redmond,Alexander Tettey,Cameron Jerome,1.0,1.0,2016
liverpool-fc,southampton-fc,Simon Mignolet,Nathaniel Clyne,Mamadou Sakho, Alberto Moreno,Martin Å krtel,James Milner, Coutinho,Adam Lallana, Lucas Leiva,Emre Can,Divock Origi,Maarten Stekelenburg, CÃ©dric Soares, JosÃ© Fonte,Virgil van Dijk,Ryan Bertrand,Jordy Clasie,Steven Davis,Victor Wanyama,Sadio ManÃ©,DuÅ¡an TadiÄ,Graziano PellÃ¨,1.0,1.0,2016
liverpool-fc,stoke-city,Simon Mignolet,Nathaniel Clyne,Kolo TourÃ©, Alberto Moreno,Martin Å krtel,James Milner,Joe Allen,Kevin Stewart,Sheyi Ojo, Roberto Firmino,Daniel Sturridge,Jakob Haugaard,Phil Bardsley,Erik Pieters,Ryan Shawcross,Geoff Cameron,Philipp Wollscheid,Ibrahim Afellay,Giannelli Imbula,Xherdan Shaqiri,Peter Crouch, Bojan,4.0,1.0,2016
liverpool-fc,sunderland-afc,Simon Mignolet,Nathaniel Clyne,Dejan Lovren,Mamadou Sakho, Alberto Moreno,James Milner,Jordan Henderson,Adam Lallana,Emre Can,Joe Allen, Roberto Firmino,Vito Mannone,Billy Jones,Patrick van Aanholt,John O'Shea,Lamine KonÃ©,Jan Kirchhoff,Lee Cattermole,Wahbi Khazri,Yann M'Vila,Jermain Defoe,Duncan Watmore,2.0,2.0,2016
liverpool-fc,swansea-city,Simon Mignolet,Nathaniel Clyne,Dejan Lovren, Alberto Moreno,Martin Å krtel,James Milner,Adam Lallana,Emre Can,Christian Benteke, Roberto Firmino,Jordon Ibe,Åukasz FabiaÅski,Neil Taylor,Ashley Williams,Kyle Naughton,Kyle Bartley,Sung-yueng Ki,Leon Britton,Gylfi SigurÃ°sson,AndrÃ© Ayew,Wayne Routledge, Ãder,1.0,0.0,2016
liverpool-fc,tottenham-hotspur,Simon Mignolet,Nathaniel Clyne,Dejan Lovren,Mamadou Sakho, Alberto Moreno,James Milner, Coutinho,Jordan Henderson,Adam Lallana,Emre Can,Daniel Sturridge,Hugo Lloris,Kyle Walker,Danny Rose,Toby Alderweireld,Kevin Wimmer,Eric Dier,Mousa DembÃ©lÃ©,Dele Alli,Christian Eriksen,Heung-min Son,Harry Kane,1.0,1.0,2016
liverpool-fc,watford-fc,Simon Mignolet, Alberto Moreno,Martin Å krtel,Jon Flanagan, Coutinho, Lucas Leiva,Joe Allen,Kevin Stewart,Sheyi Ojo,Christian Benteke,Jordon Ibe, Gomes,Miguel Britos,Sebastian PrÃ¶dl,Craig Cathcart, Mario SuÃ¡rez, Jurado,Ikechi Anya,Almen Abdi,Ben Watson,Troy Deeney,Odion Ighalo,2.0,0.0,2016
liverpool-fc,west-bromwich-albion,Simon Mignolet,Nathaniel Clyne,Dejan Lovren, Alberto Moreno,Martin Å krtel,James Milner, Coutinho,Jordan Henderson,Adam Lallana,Emre Can,Christian Benteke,Boaz Myhill,Jonas Olsson,Jonny Evans,Gareth McAuley,Craig Dawson,James Morrison,Craig Gardner,Chris Brunt,Darren Fletcher,James McClean,SalomÃ³n RondÃ³n,2.0,2.0,2016
liverpool-fc,west-ham-united,Simon Mignolet,Nathaniel Clyne,Dejan Lovren,Joe Gomez,Martin Å krtel,James Milner, Coutinho, Lucas Leiva,Emre Can,Christian Benteke, Roberto Firmino,Darren Randolph,Winston Reid,Aaron Cresswell,James Tomkins,Angelo Ogbonna,Cheikhou KouyatÃ©, Pedro Obiang,Mark Noble,Dimitri Payet,Manuel Lanzini,Diafra Sakho,0.0,3.0,2016
manchester-city,afc-bournemouth,Joe Hart,Bacary Sagna,Pablo Zabaleta,Eliaquim Mangala,NicolÃ¡s Otamendi, JesÃºs Navas,Kevin De Bruyne, Fernandinho,Yaya TourÃ©,Raheem Sterling,Wilfried Bony,Adam Federici,Simon Francis,Steve Cook,Charlie Daniels,Adam Smith,Sylvain Distin,Dan Gosling,Andrew Surman,Matt Ritchie,Eunan O'Kane,Glenn Murray,5.0,1.0,2016
manchester-city,arsenal-fc,Joe Hart,Bacary Sagna,Eliaquim Mangala,GaÃ«l Clichy,NicolÃ¡s Otamendi, Fernando, JesÃºs Navas,Kevin De Bruyne, Fernandinho,Kun AgÃ¼ero,Kelechi Iheanacho,Petr Äech, Gabriel Paulista,Laurent Koscielny, Nacho Monreal, HÃ©ctor BellerÃ­n,Aaron Ramsey,Mohamed El Neny,Olivier Giroud,Alexis SÃ¡nchez,Danny Welbeck,Alex Iwobi,2.0,2.0,2016
manchester-city,aston-villa,Joe Hart,Bacary Sagna,Vincent Kompany,GaÃ«l Clichy,NicolÃ¡s Otamendi, JesÃºs Navas, David Silva, Fernandinho,Yaya TourÃ©,Kun AgÃ¼ero,Wilfried Bony,Brad Guzan,Micah Richards,Ciaran Clark,Joleon Lescott,Alan Hutton,Aly Cissokho,Idrissa Gueye,Ashley Westwood,Jordan Veretout,Gabriel Agbonlahor,Jordan Ayew,4.0,0.0,2016
manchester-city,chelsea-fc,Joe Hart,Bacary Sagna,Vincent Kompany,Aleksandar Kolarov,Eliaquim Mangala, JesÃºs Navas, David Silva, Fernandinho,Yaya TourÃ©,Raheem Sterling,Kun AgÃ¼ero,Asmir BegoviÄ,Branislav IvanoviÄ,Gary Cahill,John Terry, Azpilicueta, Cesc FÃ bregas, Ramires,Nemanja MatiÄ, Willian,Eden Hazard, Diego Costa,3.0,0.0,2016
manchester-city,crystal-palace,Joe Hart,Pablo Zabaleta,Aleksandar Kolarov,MartÃ­n Demichelis,NicolÃ¡s Otamendi, Fernando,Kevin De Bruyne,Fabian Delph, David Silva,Kun AgÃ¼ero,Kelechi Iheanacho,Wayne Hennessey,Joel Ward,Scott Dann,Pape SouarÃ©,Damien Delaney,Yohan Cabaye,James McArthur,Joe Ledley,Jason Puncheon,Wilfried Zaha,Connor Wickham,4.0,0.0,2016
manchester-city,everton-fc,Joe Hart,Bacary Sagna,GaÃ«l Clichy,MartÃ­n Demichelis,NicolÃ¡s Otamendi, Fernando, JesÃºs Navas,Kevin De Bruyne,Yaya TourÃ©,Raheem Sterling,Kun AgÃ¼ero,Tim Howard,Leighton Baines,John Stones,Phil Jagielka,Ramiro Funes Mori,Muhamed BeÅ¡iÄ,Gareth Barry,Ross Barkley,Leon Osman,Romelu Lukaku, Gerard Deulofeu,0.0,0.0,2016
manchester-city,leicester-city,Joe Hart,Pablo Zabaleta,Aleksandar Kolarov,MartÃ­n Demichelis,NicolÃ¡s Otamendi,Fabian Delph, David Silva, Fernandinho,Yaya TourÃ©,Raheem Sterling,Kun AgÃ¼ero,Kasper Schmeichel,Wes Morgan,Robert Huth,Danny Simpson,Christian Fuchs,Danny Drinkwater,Marc Albrighton,N'Golo KantÃ©,Riyad Mahrez,Jamie Vardy,Shinji Okazaki,1.0,3.0,2016
manchester-city,liverpool-fc,Joe Hart,Bacary Sagna,Aleksandar Kolarov,Eliaquim Mangala,MartÃ­n Demichelis, Fernando, JesÃºs Navas,Kevin De Bruyne,Yaya TourÃ©,Raheem Sterling,Kun AgÃ¼ero,Simon Mignolet,Nathaniel Clyne,Dejan Lovren, Alberto Moreno,Martin Å krtel,James Milner, Coutinho,Adam Lallana, Lucas Leiva,Emre Can, Roberto Firmino,1.0,4.0,2016
manchester-city,manchester-united,Joe Hart,Bacary Sagna,Eliaquim Mangala,GaÃ«l Clichy,MartÃ­n Demichelis, JesÃºs Navas, David Silva, Fernandinho,Yaya TourÃ©,Raheem Sterling,Kun AgÃ¼ero, De Gea,Marcos Rojo,Chris Smalling,Daley Blind,Matteo Darmian, Mata,Michael Carrick,Morgan Schneiderlin,Jesse Lingard,Anthony Martial,Marcus Rashford,0.0,1.0,2016
manchester-city,newcastle-united,Joe Hart,Pablo Zabaleta,Aleksandar Kolarov,Eliaquim Mangala,NicolÃ¡s Otamendi, Fernando,Kevin De Bruyne, David Silva, Fernandinho,Raheem Sterling,Kun AgÃ¼ero,Tim Krul,Fabricio Coloccini,Chancel Mbemba,Daryl Janmaat,Kevin Mbabu,Georginio Wijnaldum,Moussa Sissoko,Vurnon Anita, Ayoze PÃ©rez,Yoan Gouffran,Aleksandar MitroviÄ,6.0,1.0,2016
manchester-city,norwich-city,Joe Hart,Bacary Sagna,Vincent Kompany,Aleksandar Kolarov,NicolÃ¡s Otamendi, JesÃºs Navas,Kevin De Bruyne, Fernandinho,Yaya TourÃ©,Wilfried Bony,Kelechi Iheanacho,John Ruddy,Russell Martin,SÃ©bastien Bassong,Robbie Brady,Martin Olsson,Ryan Bennett,Jonny Howson,Matthew Jarvis,Youssuf Mulumbu,Alexander Tettey,Cameron Jerome,2.0,1.0,2016
manchester-city,southampton-fc,Willy Caballero,Bacary Sagna,Aleksandar Kolarov,MartÃ­n Demichelis,NicolÃ¡s Otamendi,Kevin De Bruyne,Fabian Delph, Fernandinho,Yaya TourÃ©,Raheem Sterling,Kun AgÃ¼ero,Maarten Stekelenburg,Maya Yoshida, JosÃ© Fonte,Virgil van Dijk,Ryan Bertrand,Steven Davis,Victor Wanyama, Oriol Romeu,James Ward-Prowse,Shane Long,Sadio ManÃ©,3.0,1.0,2016
manchester-city,stoke-city,Joe Hart,Pablo Zabaleta,Aleksandar Kolarov,Eliaquim Mangala,NicolÃ¡s Otamendi, Fernando, JesÃºs Navas, David Silva,Yaya TourÃ©,Kun AgÃ¼ero,Kelechi Iheanacho,Shay Given,Phil Bardsley, Muniesa,Ryan Shawcross,Geoff Cameron,Philipp Wollscheid,Glenn Whelan,Giannelli Imbula,Marko ArnautoviÄ, Joselu,Mame Diouf,4.0,0.0,2016
manchester-city,sunderland-afc,Joe Hart,Bacary Sagna,Aleksandar Kolarov,Eliaquim Mangala,NicolÃ¡s Otamendi,Kevin De Bruyne, David Silva, Fernandinho,Yaya TourÃ©,Raheem Sterling,Wilfried Bony,Vito Mannone,Billy Jones,Patrick van Aanholt,John O'Shea,SebastiÃ¡n Coates,Adam Johnson, Jordi GÃ³mez,Yann M'Vila,Fabio Borini,Danny Graham,Steven Fletcher,4.0,1.0,2016
manchester-city,swansea-city,Joe Hart,Bacary Sagna,Eliaquim Mangala,GaÃ«l Clichy,NicolÃ¡s Otamendi, JesÃºs Navas, David Silva, Fernandinho,Yaya TourÃ©,Raheem Sterling,Wilfried Bony,Åukasz FabiaÅski,Neil Taylor,Ashley Williams, Ãngel Rangel,Federico FernÃ¡ndez,Sung-yueng Ki,Leon Britton,Gylfi SigurÃ°sson,Jack Cork,AndrÃ© Ayew,Wayne Routledge,2.0,1.0,2016
manchester-city,tottenham-hotspur,Joe Hart,Vincent Kompany,Pablo Zabaleta,GaÃ«l Clichy,NicolÃ¡s Otamendi, Fernando, David Silva, Fernandinho,Yaya TourÃ©,Raheem Sterling,Kun AgÃ¼ero,Hugo Lloris,Kyle Walker,Danny Rose,Toby Alderweireld,Kevin Wimmer,Eric Dier,Mousa DembÃ©lÃ©,Dele Alli,Christian Eriksen,Heung-min Son,Harry Kane,1.0,2.0,2016
manchester-city,watford-fc,Joe Hart,Bacary Sagna,Vincent Kompany,Aleksandar Kolarov,Eliaquim Mangala, JesÃºs Navas, David Silva, Fernandinho,Yaya TourÃ©,Raheem Sterling,Kun AgÃ¼ero, Gomes,Allan Nyom,Sebastian PrÃ¶dl,Craig Cathcart,JosÃ© Holebas, Jurado,Valon Behrami,Almen Abdi,Ãtienne Capoue,Troy Deeney,Odion Ighalo,2.0,0.0,2016
manchester-city,west-bromwich-albion,Joe Hart,Pablo Zabaleta,Aleksandar Kolarov,Eliaquim Mangala,NicolÃ¡s Otamendi, Fernando,Samir Nasri, JesÃºs Navas,Fabian Delph,Kun AgÃ¼ero,Wilfried Bony,Ben Foster,James Chester,Jonny Evans,Gareth McAuley,Craig Dawson,Darren Fletcher,StÃ©phane SessÃ¨gnon, Sandro,James McClean,Saido Berahino,SalomÃ³n RondÃ³n,2.0,1.0,2016
manchester-city,west-ham-united,Joe Hart,Bacary Sagna,Aleksandar Kolarov,Eliaquim Mangala,NicolÃ¡s Otamendi, JesÃºs Navas,Kevin De Bruyne, Fernandinho,Yaya TourÃ©,Raheem Sterling,Kun AgÃ¼ero, AdriÃ¡n,Winston Reid,Aaron Cresswell,James Tomkins,Carl Jenkinson, Pedro Obiang,Mark Noble,Dimitri Payet,Manuel Lanzini,Diafra Sakho,Victor Moses,1.0,2.0,2016
manchester-united,afc-bournemouth, De Gea,Chris Smalling,Daley Blind,Antonio Valencia,Cameron Borthwick-Jackson, Mata,Michael Carrick,Jesse Lingard,Anthony Martial,Wayne Rooney,Marcus Rashford,Adam Federici,Simon Francis,Steve Cook,Tommy Elphick,Charlie Daniels,Dan Gosling,Andrew Surman,Marc Pugh,Matt Ritchie,Callum Wilson,Joshua King,3.0,1.0,2016
manchester-united,arsenal-fc, De Gea,Marcos Rojo,Daley Blind,Guillermo Varela, Mata,Michael Carrick, Ander Herrera,Morgan Schneiderlin,Jesse Lingard,Memphis Depay,Marcus Rashford,Petr Äech, Gabriel Paulista,Laurent Koscielny, Nacho Monreal, HÃ©ctor BellerÃ­n,Mesut Ãzil,Aaron Ramsey,Francis Coquelin,Theo Walcott,Alexis SÃ¡nchez,Danny Welbeck,3.0,2.0,2016
manchester-united,aston-villa, De Gea,Marcos Rojo,Chris Smalling,Daley Blind,Antonio Valencia, Mata,Marouane Fellaini,Morgan Schneiderlin,Memphis Depay,Wayne Rooney,Marcus Rashford,Brad Guzan,Ciaran Clark,Leandro Bacuna,Joleon Lescott,Alan Hutton,Aly Cissokho,Idrissa Gueye,Scott Sinclair,Ashley Westwood,Kieran Richardson,Jordan Ayew,1.0,0.0,2016
manchester-united,chelsea-fc, De Gea,Chris Smalling,Daley Blind,Matteo Darmian, Mata,Ashley Young, Ander Herrera,Morgan Schneiderlin,Bastian Schweinsteiger,Anthony Martial,Wayne Rooney,Thibaut Courtois,Branislav IvanoviÄ,Kurt Zouma,John Terry, Azpilicueta, Oscar,John Mikel,Nemanja MatiÄ, Willian,Eden Hazard, Pedro,0.0,0.0,2016
manchester-united,crystal-palace, De Gea,Chris Smalling,Daley Blind,Antonio Valencia,Matteo Darmian, Mata,Morgan Schneiderlin,Jesse Lingard,Anthony Martial,Wayne Rooney,Marcus Rashford,Julian Speroni,Adrian Mariappa,Pape SouarÃ©,Damien Delaney,Martin Kelly,Yohan Cabaye,Chung-yong Lee,Mile Jedinak,Bakary Sako,Wilfried Zaha,Emmanuel Adebayor,2.0,0.0,2016
manchester-united,everton-fc, De Gea,Marcos Rojo,Chris Smalling,Daley Blind,Matteo Darmian, Mata,Michael Carrick,Morgan Schneiderlin,Jesse Lingard,Anthony Martial,Marcus Rashford, Joel,Leighton Baines,John Stones,Phil Jagielka,SÃ©amus Coleman,Aaron Lennon,Tom Cleverley,James McCarthy,Ross Barkley,Romelu Lukaku, Gerard Deulofeu,1.0,0.0,2016
manchester-united,leicester-city, De Gea,Marcos Rojo,Chris Smalling,Daley Blind,Antonio Valencia,Michael Carrick,Marouane Fellaini,Jesse Lingard,Anthony Martial,Wayne Rooney,Marcus Rashford,Kasper Schmeichel,Wes Morgan,Robert Huth,Jeffrey Schlupp,Danny Simpson,Christian Fuchs,Danny Drinkwater,N'Golo KantÃ©,Riyad Mahrez,Shinji Okazaki,Leonardo Ulloa,1.0,1.0,2016
manchester-united,liverpool-fc, De Gea,Chris Smalling,Daley Blind,Luke Shaw,Matteo Darmian, Mata,Michael Carrick, Ander Herrera,Marouane Fellaini,Bastian Schweinsteiger,Memphis Depay,Simon Mignolet,Nathaniel Clyne,Dejan Lovren,Joe Gomez,Martin Å krtel,James Milner, Lucas Leiva,Emre Can,Christian Benteke, Roberto Firmino,Danny Ings,3.0,1.0,2016
manchester-united,manchester-city, De Gea,Phil Jones,Marcos Rojo,Chris Smalling,Antonio Valencia, Mata, Ander Herrera,Morgan Schneiderlin,Bastian Schweinsteiger,Anthony Martial,Wayne Rooney,Joe Hart,Bacary Sagna,Vincent Kompany,Aleksandar Kolarov,NicolÃ¡s Otamendi, Fernando,Kevin De Bruyne, Fernandinho,Yaya TourÃ©,Raheem Sterling,Wilfried Bony,0.0,0.0,2016
manchester-united,newcastle-united,Sergio Romero,Chris Smalling,Daley Blind,Luke Shaw,Matteo Darmian, Mata,Adnan Januzaj,Morgan Schneiderlin,Bastian Schweinsteiger,Memphis Depay,Wayne Rooney,Tim Krul,Fabricio Coloccini,Chancel Mbemba,Massadio HaÃ¯dara,Steven Taylor,Jack Colback,Georginio Wijnaldum,Vurnon Anita, Ayoze PÃ©rez,Gabriel Obertan,Aleksandar MitroviÄ,0.0,0.0,2016
manchester-united,norwich-city, De Gea,Phil Jones,Chris Smalling,Daley Blind, Mata,Michael Carrick,Ashley Young,Marouane Fellaini,Memphis Depay,Anthony Martial,Wayne Rooney,Declan Rudd,Russell Martin,SÃ©bastien Bassong,Robbie Brady,Martin Olsson,Ryan Bennett,Wes Hoolahan,Nathan Redmond,Alexander Tettey,Gary O'Neil,Cameron Jerome,1.0,2.0,2016
manchester-united,southampton-fc, De Gea,Chris Smalling,Daley Blind,Matteo Darmian,Cameron Borthwick-Jackson, Ander Herrera,Marouane Fellaini,Morgan Schneiderlin,Jesse Lingard,Anthony Martial,Wayne Rooney,Fraser Forster, CÃ©dric Soares, JosÃ© Fonte,Virgil van Dijk,Ryan Bertrand,Matt Targett,Jordy Clasie,Victor Wanyama,Shane Long,Sadio ManÃ©,DuÅ¡an TadiÄ,0.0,1.0,2016
manchester-united,stoke-city, De Gea,Chris Smalling,Daley Blind,Matteo Darmian,Cameron Borthwick-Jackson, Mata,Michael Carrick,Marouane Fellaini,Jesse Lingard,Anthony Martial,Wayne Rooney,Jack Butland,Erik Pieters, Muniesa,Glen Johnson,Philipp Wollscheid,Glenn Whelan,Ibrahim Afellay,Marko ArnautoviÄ,Jon Walters,Peter Crouch, Bojan,3.0,0.0,2016
manchester-united,sunderland-afc, De Gea,Chris Smalling,Daley Blind,Antonio Valencia,Matteo Darmian, Mata,Michael Carrick,Morgan Schneiderlin,Memphis Depay,Anthony Martial,Wayne Rooney,Costel Pantilimon,Billy Jones,Patrick van Aanholt,YounÃ¨s Kaboul,John O'Shea,Lee Cattermole,Adam Johnson,Ola Toivonen,Yann M'Vila,Fabio Borini,Jeremain Lens,3.0,0.0,2016
